time,q1,q2,q3,q4,q5,q6,q1d,q2d,q3d,q4d,q5d,q6d,q1d2,q2d2,q3d2,q4d2,q5d2,q6d2
5.45,2.29501923650039,-1.74453435814091,-1.38805427508414,-1.16582875144372,-0.32729674561179,0.530933935981153,0.0353287903661794,-0.106213128320135,0.52865423459322,0.551316215155865,-0.162127641808869,0.426325456542422,-1.67245733494738,0.042292884851908,0.377838691468217,-0.257497747680073,0.42449337740275,-1.3121142440952
5.46,2.29528879324827,-1.74559449596504,-1.38274893433908,-1.16032867807872,-0.328896689594153,0.535131591823969,0.0185718605445615,-0.105826554803659,0.532404566407982,0.548677083893218,-0.157850396522672,0.413206516048461,-1.67887649548272,0.0350219352526873,0.372229900456938,-0.270322062818722,0.430948230004362,-1.31163185568034
5.47,2.29539046496222,-1.74665113158142,-1.3774063704888,-1.15485563658491,-0.330453539133671,0.539198086574586,0.00175230671298721,-0.105512683950394,0.536098878656491,0.545909907950824,-0.153508829274432,0.400093656740651,-1.68498178155169,0.0277526848921124,0.366634925129927,-0.283106162847991,0.43735746303486,-1.3108982757177
5.48,2.29532364113115,-1.74770499189857,-1.37202714302367,-1.14941090534624,-0.331966653322368,0.543133493577116,-0.0151267218460305,-0.105271488796191,0.539737313875037,0.543015105088235,-0.149103405456732,0.386989382369183,-1.6907710979765,0.0204871272345786,0.361054638574224,-0.295846927603272,0.443719237781209,-1.30991514721615
5.49,2.29508774284021,-1.74875680345563,-1.36661180996508,-1.14399575841328,-0.33343539599808,0.546937911130371,-0.0320620552710444,-0.105102922469602,0.54332002324633,0.539993124219468,-0.144634608828474,0.373896179956638,-1.69624242425718,0.0132272502060715,0.355489896952379,-0.308541246495023,0.450031719788223,-1.30868417257956
5.5,2.29468222297302,-1.74980729222382,-1.36116092778032,-1.13861146519207,-0.334859135927822,0.55061146231715,-0.0490505038713742,-0.105006918249529,0.546847166429256,0.536844445313133,-0.140102941469486,0.360816519207528,-1.7013938151235,0.00597503572280456,0.349941539305222,-0.321186019322114,0.456293079418506,-1.30720711288996
5.51,2.29410656640606,-1.75085718340816,-1.35567505129814,-1.13325929013419,-0.336237246990819,0.554154294828081,-0.0660888588819617,-0.104983389627755,0.550318911386722,0.533569579284578,-0.13550892372955,0.347752851925275,-1.70622340106621,-0.0012675407770697,0.344410387361387,-0.333778157082256,0.462501492412731,-1.30548578717498
5.52,2.29336029019565,-1.75190720124984,-1.35015473362722,-1.12794049242774,-0.337569108360974,0.557566580780346,-0.0831738932236306,-0.105032230375993,0.553735434211574,0.530169067879789,-0.130853094171807,0.334707611436318,-1.71072938884757,-0.00849851079858865,0.338897245353665,-0.346314582779305,0.468655140450082,-1.30352207166004
5.53,2.29244294375737,-1.75295806882947,-1.34460052607504,-1.1226563256897,-0.338854104688551,0.560848516529319,-0.100302362268199,-0.105153314617642,0.557096918950762,0.52664348355133,-0.126136009510591,0.321683212022055,-1.71491006199086,-0.0157159132519089,0.333402899842225,-0.358792232227183,0.474752211708669,-1.30131789900551
5.54,2.29135410903753,-1.75401050787114,-1.33901297806993,-1.11740803765974,-0.340091626281513,0.56400032247555,-0.117471004608532,-0.105346496904119,0.560403557427795,0.522993429326259,-0.121358244543622,0.30868204835836,-1.71876378124886,-0.0229177949107697,0.327928119544733,-0.371208054850258,0.480790901425752,-1.29887525752913
5.55,2.29009340067724,-1.75506523854679,-1.33339263708348,-1.1121968698947,-0.341281069285806,0.567022242866329,-0.134676542832985,-0.105611612295871,0.563655549063433,0.519219538665996,-0.116520392078606,0.295706494962943,-1.72228898505119,-0.0301022108675655,0.322473655173485,-0.38355901447989,0.486769412457599,-1.2961961904138
5.56,2.28866046616844,-1.75612297928178,-1.32774004855612,-1.10702405746538,-0.342421835865217,0.569914545590834,-0.151915684304416,-0.105948476447644,0.566853100694893,0.515322475318314,-0.111623062854274,0.282758905650663,-1.72548418993027,-0.0372672249848005,0.317040239279508,-0.395842090146967,0.492685955838798,-1.29328279490133
5.57,2.28705498600241,-1.75718444656152,-1.32205575582348,-1.10189082865436,-0.343513334380326,0.572677521970647,-0.169185121943212,-0.106356885698631,0.569996426393462,0.511302933161397,-0.106666885455789,0.269841612997137,-1.72834799092592,-0.0444109103428936,0.311628586103723,-0.408054276870213,0.498538751340848,-1.2901372214721
5.58,2.28527667381004,-1.75825035473854,-1.31634030004507,-1.09679840465533,-0.344554979566311,0.57531148654482,-0.186481535014288,-0.106836617166653,0.573085747280718,0.507161636040041,-0.101652506224593,0.256956927810403,-1.7308790619684,-0.0515313496841463,0.306239391435228,-0.420192586440021,0.504326028029855,-1.28676167301104
5.59,2.28332527649467,-1.75932141584099,-1.31059422013467,-1.09174799927459,-0.345546192710096,0.577816776849346,-0.20380158991783,-0.107387428847225,0.576121291343281,0.50289933759401,-0.0965805891626683,0.24410713861116,-1.7330761562399,-0.0586266358528924,0.30087333247667,-0.432254048197636,0.51004602482316,-1.28315840396033
5.6,2.28120057435655,-1.76039833938161,-1.30481805269281,-1.08674081863364,-0.346486401826716,0.580193753191949,-0.221141940983554,-0.108009059716537,0.579103293246344,0.498516821078698,-0.0914518158312561,0.231294511121561,-1.73493810651422,-0.0656948722316297,0.295531067716821,-0.444235709809432,0.5156969910447,-1.27932971945895
5.61,2.27890238120976,-1.76148183216823,-1.29901233194047,-1.08177806087423,-0.347375041833949,0.582442798421525,-0.238499231268161,-0.108701229839138,0.582031994145904,0.494014899177976,-0.0862668852440134,0.218521287762396,-1.73646382547477,-0.0727341731730844,0.290213236810321,-0.456134638036112,0.521277186978971,-1.27527797446939
5.62,2.27643054449078,-1.7625725981155,-1.29317758965568,-1.07686091586487,-0.348211554726653,0.584564317692411,-0.255870093356016,-0.109463640479721,0.58490764149987,0.489394413809482,-0.08102651375465,0.205789687159481,-1.73765230601061,-0.0797426644280961,0.284920460464686,-0.467947919496574,0.526784884423373,-1.27100557289193
5.63,2.27378494535926,-1.76367133805694,-1.28731435511108,-1.07199056490963,-0.348995389749383,0.586558738224412,-0.273251150162547,-0.110295974219287,0.587730488878048,0.484656235922192,-0.0757314349390441,0.193101903658611,-1.73850262149058,-0.0867184835692472,0.279653340334531,-0.479672661426288,0.532218367238777,-1.26651496666661
5.64,2.27096549879072,-1.764778749559,-1.28142315501371,-1.06716818045876,-0.34972600356803,0.588426509057371,-0.290639015740318,-0.111197895075382,0.590500795771092,0.479801265286499,-0.0703823994718578,0.180460106849853,-1.73901392601541,-0.0936597804101398,0.274412458923097,-0.491305992429916,0.537575931898157,-1.26180865486343
5.65,2.26797215366109,-1.76589552673609,-1.2755045134471,-1.06239492582164,-0.350402860440255,0.590168100801179,-0.308030296087519,-0.112169048626605,0.593218827398577,0.474830430276814,-0.0649801749976806,0.167866441100699,-1.73918545464776,-0.100564717420188,0.269198379491096,-0.502845063228027,0.542855888033069,-1.25688918276081
5.66,2.26480489282319,-1.76702236006672,-1.2695589518147,-1.05767195488174,-0.351025432384382,0.591784005381442,-0.325421589958701,-0.113209062141291,0.595884854516112,0.469744687646658,-0.0595255459967428,0.15532302509871,-1.73901652362016,-0.107431470134891,0.264011645972851,-0.514287047397642,0.54805655897785,-1.25175914091286
5.67,2.26146373317515,-1.76815993621109,-1.26358698878541,-1.0530004118142,-0.351593199347185,0.593274735780454,-0.3428094896773,-0.114317544710136,0.598499153221682,0.464545022296433,-0.0540193136451421,0.142831951403476,-1.73850653052072,-0.114258227561483,0.258852782899807,-0.525629142106465,0.553176282311329,-1.24642116420559
5.68,2.2579487257206,-1.76930893782996,-1.25758914024139,-1.04838143080526,-0.352105649370053,0.59464082577351,-0.360190581950159,-0.11549408738291,0.601062004761298,0.459232447033893,-0.0484622956697169,0.130395286007975,-1.73765495445666,-0.12104319257987,0.253722295331375,-0.536868568840569,0.558213410395893,-1.24087793090255
5.69,2.25425995562083,-1.77047004340493,-1.25156591922729,-1.04381613577469,-0.352562278753794,0.595882829661292,-0.377561448683362,-0.116738263309252,0.603573695333923,0.453808002327314,-0.0428553261975404,0.118015067909738,-1.73646135619563,-0.127784582338723,0.248620668793182,-0.548002574125332,0.563166310913715,-1.23513216168001
5.7,2.25039754223862,-1.77164392706024,-1.24551783590191,-1.03930564010032,-0.352962592221807,0.597001321997681,-0.394918667799471,-0.118049627883174,0.6060345158959,0.44827275605156,-0.0371992556000356,0.105693308691549,-1.73492537828469,-0.134480628646755,0.243548369222651,-0.559028430239422,0.568033367399999,-1.22918661865221
5.71,2.24636163917408,-1.77283125838601,-1.23944539749149,-1.03485104634515,-0.353306103081792,0.597996897313692,-0.412258814055853,-0.119427718891796,0.608444761964803,0.442627803226986,-0.0314949503317958,0.0934319921118991,-1.73304674514705,-0.141129578358979,0.238505842922048,-0.569943435921695,0.572812979773047,-1.2230441043868
5.72,2.24215243429218,-1.77403270226255,-1.23334910824509,-1.03045344598755,-0.353592333385699,0.598870169837014,-0.429578459863794,-0.120872056667569,0.610804733422853,0.436874265751328,-0.0257432927641243,0.0812330737054587,-1.73082526315645,-0.147729693757928,0.233493516518848,-0.580744917070721,0.577503564860979,-1.216707460911
5.73,2.23777014974196,-1.77524891868721,-1.22722946939203,-1.02611391915357,-0.353820814088053,0.599621773208071,-0.446874176108281,-0.12238214424443,0.613114734320092,0.43101329212468,-0.0199451810133189,0.0690984803935848,-1.72826082068929,-0.154279252929779,0.228511796933548,-0.591430227436812,0.582103556924954,-1.21017956870861
5.74,2.23321504196797,-1.77648056260163,-1.22108697910092,-1.02183353435238,-0.353991085202573,0.600252360191647,-0.464142532968236,-0.123957467517762,0.615375072677077,0.4250460571675,-0.0141015287637174,0.0570301101046482,-1.72535338815439,-0.160776550135233,0.223561071354861,-0.60199674930636,0.586611408178681,-1.2034633457084
5.75,2.228487401713,-1.77772828372149,-1.21492213244137,-1.01761334821468,-0.354102695956875,0.600762602385416,-0.481380100736855,-0.125597495408009,0.61758606028754,0.418973761731869,-0.00821326508561704,0.0450298314048361,-1.72210301800045,-0.167219896175167,0.218641707222327,-0.612441894178248,0.591025589304105,-1.19656174626395
5.76,2.22358755401298,-1.77899272636742,-1.2087354213468,-1.0134544052335,-0.354155204945421,0.601153189924489,-0.498583450641981,-0.127301680027809,0.619748012520811,0.41279763240605,-0.00228133424801946,0.0330994831388551,-1.71850984470123,-0.173607618750879,0.213754052216297,-0.62276310343223,0.595344589963049,-1.18947776012558
5.77,2.21851585818339,-1.7802745292979,-1.2025273345801,-1.00935773750888,-0.354148180280596,0.601424831182271,-0.515749155666171,-0.129069456852733,0.621861248124206,0.406518921212343,0.00369330447370153,0.0212408740812968,-1.71457408471841,-0.179938062818953,0.208898434255321,-0.632957848989017,0.599566919304669,-1.18221441140445
5.78,2.21327270779777,-1.7815743255437,-1.19629835770034,-1.00532436449446,-0.354081199741671,0.601578252468144,-0.532873791366285,-0.130900244895699,0.623926089025459,0.400138905298419,0.00970967699520564,0.00945578259819513,-1.71029603644227,-0.186209590940631,0.204075161500902,-0.643023633961953,0.603691106468563,-1.17477475752935
5.79,2.20785853065777,-1.78289274224412,-1.19004897303249,-1.00135529274819,-0.353953850922061,0.601614197721688,-0.549953936692408,-0.132793446884719,0.625942860135164,0.393658886622164,0.015766794625578,-0.0022540436809706,-1.70567608011005,-0.19242058362558,0.199284522369626,-0.652957993300064,0.607715701083342,-1.16716188819628
5.8,2.20227378875518,-1.78423040048509,-1.18377965963822,-0.997451515685739,-0.353765731374196,0.601533428203908,-0.56698617480583,-0.134748449444015,0.627911889149437,0.387080191630153,0.0218636542746937,-0.0138868881805472,-1.70071467770216,-0.198569439670103,0.194526785552651,-0.662758494422334,0.61163927376052,-1.15937892431153
5.81,2.19651897822572,-1.78558791513902,-1.17749089328915,-0.99361401333725,-0.353516448752529,0.601336722184897,-0.58396709389582,-0.136764623278612,0.629833506352758,0.3804041709298,0.0279992386655001,-0.0254410656856443,-1.69541237281632,-0.20465457648957,0.189802200042513,-0.672422737843003,0.615460416583551,-1.15142901692822
5.82,2.19059462929464,-1.78696589470653,-1.17118314644188,-0.989843752107362,-0.353205620954377,0.601024874628905,-0.600893287995085,-0.138841323362101,0.631708044421243,0.373632198955361,0.0341725165511546,-0.0369149226380969,-1.68976979051945,-0.210674430445197,0.185110995167271,-0.681948357787771,0.619177743591852,-1.14331534617687
5.83,2.1845013062143,-1.78836494116024,-1.16485688821518,-0.98614168453858,-0.352832876258354,0.600598696876276,-0.6177613577937,-0.140977889127864,0.633535838226076,0.366765673627703,0.0403824429369894,-0.0483068374220608,-1.68378763717771,-0.216627457164901,0.18045338063193,-0.691333022800663,0.622789891259645,-1.13504112019028
5.84,2.1782396071935,-1.78978564978999,-1.15851258436885,-0.98250874907832,-0.352397853460879,0.600059016322632,-0.634567911451079,-0.143173644663122,0.635317224637617,0.359806016008194,0.0466279593072256,-0.0596152206384701,-1.67746670026441,-0.222512131858357,0.175829546567141,-0.700574436341486,0.626295518969474,-1.12660957402311
5.85,2.17181016431865,-1.79122860905082,-1.15215069728499,-0.978945869849056,-0.351900202010157,0.599406676095441,-0.651309565406013,-0.145427898906384,0.637052542329855,0.352754669946572,0.0529079938564054,-0.0708385153688127,-1.67080784814613,-0.2283269496261,0.17123966358517,-0.709670337373643,0.62969330948023,-1.11802396856634
5.86,2.16521364346706,-1.79269440041206,-1.14577168595054,-0.975453956422356,-0.351339582137925,0.598642534727787,-0.667982945184459,-0.147739945847906,0.63874213158561,0.345613101723009,0.0592214617254578,-0.0819751974282852,-1.66381202984696,-0.234070425762608,0.166683882843048,-0.718618500942154,0.632981969389493,-1.10928758945722
5.87,2.15845074421199,-1.79418359820926,-1.13937600594258,-0.972033903596412,-0.350715664988748,0.597767465830159,-0.684584686204863,-0.150109064733144,0.64038633410224,0.338382799684433,0.0655672652424091,-0.0930237756075698,-1.65648027479101,-0.239741096053391,0.162162336112923,-0.727416738741794,0.636160229590123,-1.10040374598484
5.88,2.15152219971974,-1.79569676949716,-1.13296410941469,-0.968686591176976,-0.350028132746999,0.596782357758997,-0.701111434580707,-0.152534520269061,0.641985492798252,0.331065273875252,0.0719442941675608,-0.103982791903888,-1.64881369252324,-0.245337517065926,0.157675135859581,-0.736062899675099,0.639226845720837,-1.09137576999176
5.89,2.14442877663853,-1.79723447390626,-1.12653644508624,-0.965412883762525,-0.349276678761214,0.595688113284041,-0.717559847920342,-0.155015562833295,0.643539951620617,0.323662055662541,0.0783514259431781,-0.114850821741051,-1.64081347240883,-0.250858266434522,0.153222375325042,-0.744554870400181,0.642180598610706,-1.08220701477209
5.9,2.13717127497989,-1.79879726349968,-1.12009345823266,-0.962213630532972,-0.348461007666067,0.594485649252604,-0.733926596123482,-0.157551428686453,0.645050055352967,0.316174697355759,0.0847875259476005,-0.125626474178553,-1.63248088331094,-0.256301943138903,0.148804128620292,-0.752890575868114,0.645020294717373,-1.07290085396621
5.91,2.12975052799146,-1.80038568263366,-1.11363559067811,-0.959089665041745,-0.347580835501653,0.593175896252561,-0.750208362174586,-0.160141340186762,0.646516149424823,0.308604771821173,0.0912514477537005,-0.136308392109328,-1.62381727324729,-0.261667167776609,0.144420450824002,-0.761067979849862,0.647744766558857,-1.06346068045267
5.92,2.12216740202235,-1.8020002678193,-1.10716328079012,-0.956041805012717,-0.34663588983031,0.591759798272932,-0.76640184293252,-0.162784506007579,0.64793857972175,0.300953872091115,0.097742033391583,-0.146895252446715,-1.61482406902534,-0.266952582829083,0.140071378088263,-0.769085085452482,0.650352873138811,-1.05388990523752
